title,price_first,price_second,image_link,product_link,category
Remax Wireless-Gaming Headphone | RB-750HB,"Rs.3,000",,https://www.neostore.com.np/assets/uploads/uploads/2021/08/3-3.jpg,https://www.neostore.com.np/product/remax-wireless-gaming-headphone-rb-750hb,headphones
DIGICOM Bluetooth Neck Band In-Ear Headphone Flex 3,"Rs.1,950","Rs.2,050",https://www.neostore.com.np/assets/uploads/uploads/2021/06/3-30.jpg,https://www.neostore.com.np/product/digicom-bluetooth-neck-band-in-ear-headphone-flex-3,headphones
Digicom K20 Bluetooth Foldable Over – Ear Headphone,"Rs.4,320","Rs.4,550",https://www.neostore.com.np/assets/uploads/uploads/2021/06/1-53.jpg,https://www.neostore.com.np/product/digicom-k20-bluetooth-foldable-over-ear-headphone,headphones
Digicom Wired Headphone DG-W7,"Rs.1,870","Rs.1,970",https://www.neostore.com.np/assets/uploads/w72.jpg,https://www.neostore.com.np/product/digicom-wired-headphone-dg-w7,headphones
FANTECH MH84 Jade RGB Gaming Headset,"Rs.3,999","Rs.6,999",https://www.neostore.com.np/assets/uploads/uploads/2021/02/fantech_0057_mh84.jpg,https://www.neostore.com.np/product/fantech-mh84-jade-rgb-gaming-headset,headphones
Fantech Chief II HG20 RGB Gaming Headset,"Rs.3,200","Rs.4,999",https://www.neostore.com.np/assets/uploads/uploads/2021/02/fantech_0010_HG20.jpg,https://www.neostore.com.np/product/fantech-chief-ii-hg20-rgb-gaming-headset,headphones
Fantech HG15 Captain 7.1 Stereo Gaming Headset,"Rs.3,499","Rs.3,999",https://www.neostore.com.np/assets/uploads/uploads/2021/02/fantech_0011_HG15.jpg,https://www.neostore.com.np/product/fantech-hg15-captain-7-1-stereo-gaming-headset,headphones
Logitech Headset PC H151 Stereo BLACK,"Rs.2,870","Rs.3,020",https://www.neostore.com.np/assets/uploads/uploads/2020/12/Logitech-Headset-PC-H151-Stereo-BLACK.jpg,https://www.neostore.com.np/product/logitech-headset-pc-h151-stereo-black,headphones
Fantech Hg11 Captain 7.1 RGB LED LIGHT,"Rs.4,199","Rs.4,999",https://www.neostore.com.np/assets/uploads/uploads/2020/10/1-21.jpg,https://www.neostore.com.np/product/fantech-hg11-captain-7-1-rgb-led-light,headphones
Sennheiser GSP-670 Low Latency Wireless Headset,"Rs.32,290",,https://www.neostore.com.np/assets/uploads/uploads/2020/09/Sennheiser-GSP-670-Low-Latency-Wireless-HS.jpg,https://www.neostore.com.np/product/sennheiser-gsp-670-low-latency-wireless-headset,headphones
Sennheiser GSP 600 Closed Acoustic Gaming Headset,"Rs.24,690",,https://www.neostore.com.np/assets/uploads/uploads/2020/09/Sennheiser-GSP-600-Closed-Acoustic-Gaming-Headset.jpg,https://www.neostore.com.np/product/sennheiser-gsp-600-closed-acoustic-gaming-headset,headphones
Sennheiser GSP 350 7.1 Surround Gaming Headset,"Rs.15,990",,https://www.neostore.com.np/assets/uploads/uploads/2020/09/Sennheiser-GSP-350-7.1-Surround-Gaming-Headset.jpg,https://www.neostore.com.np/product/sennheiser-gsp-350-7-1-surround-gaming-headset,headphones
Sennheiser GSP 300 Stereo Gaming Headset,"Rs.9,990",,https://www.neostore.com.np/assets/uploads/uploads/2020/09/Sennheiser-GSP-300-Stereo-Gaming-Headset.jpg,https://www.neostore.com.np/product/sennheiser-gsp-300-stereo-gaming-headset,headphones
Sennheiser Game One Gaming Headset,"Rs.21,840",,https://www.neostore.com.np/assets/uploads/uploads/2020/09/Sennheiser-Game-One-PC-Headset-Black.jpg,https://www.neostore.com.np/product/sennheiser-game-one-gaming-headset,headphones
Sennheiser M3 AEBTXL Headphone Momentum Wireless,"Rs.47,490",,https://www.neostore.com.np/assets/uploads/uploads/2020/09/Sennheiser-M3-AEBTXL-Headphone-Momentum-Wireless.jpg,https://www.neostore.com.np/product/sennheiser-m3-aebtxl-headphone-momentum-wireless,headphones
Logitech H110 Pc Stereo Headset,"Rs.1,710","Rs.1,800",https://www.neostore.com.np/assets/uploads/uploads/2020/08/200.jpg,https://www.neostore.com.np/product/logitech-h110-pc-stereo-headset,headphones
Logitech H111 Stereo Headset,"Rs.1,710","Rs.1,800",https://www.neostore.com.np/assets/uploads/uploads/2020/08/29.jpg,https://www.neostore.com.np/product/logitech-h111-stereo-headset,headphones
