title,price_first,price_second,image_link,product_link,category
JBL Tune 310C USB-C Earphones,"Rs.2,700",,https://www.neostore.com.np/assets/uploads/310c_4.jpg,https://www.neostore.com.np/product/jbl-tune-310c-usb-c-earphones,earphones
Hifuture Hi-5 Premium Type-C Earphone,"Rs.1,799",,https://www.neostore.com.np/assets/uploads/hi-5_6.jpg,https://www.neostore.com.np/product/hifuture-hi-5-premium-type-c-earphone,earphones
Noise Sense Wireless Neckband,"Rs.2,499",,https://www.neostore.com.np/assets/uploads/noise_3.jpg,https://www.neostore.com.np/product/noise-sense-wireless-neckband,earphones
JBL Everest V110BT Bluetooth Neckband,"Rs.4,900",,https://www.neostore.com.np/assets/uploads/JBL_V110BT_Headphone_2.jpg,https://www.neostore.com.np/product/jbl-everest-v110bt-bluetooth-neckband,earphones
Fantech SCAR EG3 In-Ear Gaming Earphones,"Rs.1,259","Rs.1,499",https://www.neostore.com.np/assets/uploads/SCAR_EG3_3.jpg,https://www.neostore.com.np/product/fantech-scar-eg3-in-ear-gaming-earphones,earphones
Anker Neckband Wireless Earphone | R500,"Rs.2,899",,https://www.neostore.com.np/assets/uploads/anker_r500_1.jpg,https://www.neostore.com.np/product/anker-neckband-wireless-earphone-r500,earphones
DIGICOM Bluetooth Neck Band In-Ear Headphone Flex 3,"Rs.1,950","Rs.2,050",https://www.neostore.com.np/assets/uploads/uploads/2021/06/3-30.jpg,https://www.neostore.com.np/product/digicom-bluetooth-neck-band-in-ear-headphone-flex-3,earphones
Fantech EG1 InEar Gaming Headset Detachable MIC,"Rs.1,999","Rs.3,499",https://www.neostore.com.np/assets/uploads/uploads/2020/10/1-31.jpg,https://www.neostore.com.np/product/fantech-eg1-inear-gaming-headset-detachable-mic,earphones
JBL Earphone T110,"Rs.1,600",,https://www.neostore.com.np/assets/uploads/uploads/2020/09/earphone_01-1.jpg,https://www.neostore.com.np/product/jbl-earphone-t110,earphones
