title,price_first,price_second,image_link,product_link,category
Ant Esports SX7 Mid-Tower ARGB Gaming Cabinet,"Rs.8,000",,https://www.neostore.com.np/assets/uploads/SX7_4.jpg,https://www.neostore.com.np/product/ant-esports-sx7-mid-tower-argb-gaming-cabinet,casing
Ant Esports ICE-112 Gaming Cabinet Black,"Rs.6,500 - Rs.7,500",,https://www.neostore.com.np/assets/uploads/ICE-112_5.jpg,https://www.neostore.com.np/product/ant-esports-ice-112-gaming-cabinet-black,casing
Ant Esports ICE-110 Mid Tower Gaming Cabinet,"Rs.5,800",,https://www.neostore.com.np/assets/uploads/ICE-110_2.jpg,https://www.neostore.com.np/product/ant-esports-ice-110-mid-tower-gaming-cabinet,casing
Ant Esports SX3 Mid-Tower Gaming Cabinet,"Rs.5,800",,https://www.neostore.com.np/assets/uploads/sx3_ant_esports_3.jpg,https://www.neostore.com.np/product/ant-esports-sx3-mid-tower-gaming-cabinet,casing
