title,price_first,price_second,image_link,product_link,category
Hikvision Face Recognition Terminal Kit DS-KAS541,"Rs.36,338",,https://www.neostore.com.np/assets/uploads/DS-KAS541_2.jpg,https://www.neostore.com.np/product/hikvision-face-recognition-terminal-kit-ds-kas541,attendance-machines
Hikvision Value Series Face Access Terminal DS-K1T343MFWX,"Rs.18,900",,https://www.neostore.com.np/assets/uploads/DS-K1T343MFWX.jpg,https://www.neostore.com.np/product/hikvision-value-series-face-access-terminal-ds-k1t343mfwx,attendance-machines
"Hikvision Value Series Face, Finger and Card Access Terminal DS-K1T320EFWX","Rs.13,473",,https://www.neostore.com.np/assets/uploads/K1T320EFWX.jpg,https://www.neostore.com.np/product/hikvision-value-series-face-finger-and-card-access-terminal-ds-k1t320efwx,attendance-machines
Hikvision  Value Series Fingerprint Time Attendance Machine DS-K1A8503EF-B,"Rs.8,903",,https://www.neostore.com.np/assets/uploads/DS-K1A8503EF-B_2.jpg,https://www.neostore.com.np/product/hikvision-value-series-fingerprint-time-attendance-machine-ds-k1a8503ef-b,attendance-machines
