title,price_first,price_second,image_link,product_link,category
Hikvision 43 Inch Monitor DS-D5043QE,"Rs.60,625",,https://www.neostore.com.np/assets/uploads/118.jpg,https://www.neostore.com.np/product/hikvision-43-inch-monitor-ds-d5043qe,monitors
Hikvision 32 Inch FHD Monitor DS-D5032QE,"Rs.40,000",,https://www.neostore.com.np/assets/uploads/117.jpg,https://www.neostore.com.np/product/hikvision-32-inch-fhd-monitor-ds-d5032qe,monitors
Hikvision 22' Ultra wide Monitor DS-D5022FN-C,"Rs.16,875",,https://www.neostore.com.np/assets/uploads/116.jpg,https://www.neostore.com.np/product/hikvision-22-ultra-wide-monitor-ds-d5022fn-c,monitors
Hikvision Value Series 19' Monitor DS-D5019QE-B,"Rs.13,125",,https://www.neostore.com.np/assets/uploads/220.jpg,https://www.neostore.com.np/product/hikvision-value-series-19-monitor-ds-d5019qe-b,monitors
Dell 34 Curved USB-C Monitor – S3423DWC,"Rs.101,750","Rs.104,900",https://www.neostore.com.np/assets/uploads/S3423DWC_2.jpg,https://www.neostore.com.np/product/dell-34-curved-usb-c-monitor-s3423dwc,monitors
Dell 34 Curved Gaming Monitor – S3422DWG,"Rs.101,750","Rs.104,900",https://www.neostore.com.np/assets/uploads/S3422DWG.jpg,https://www.neostore.com.np/product/dell-34-curved-gaming-monitor-s3422dwg,monitors
Dell UltraSharp 27 inch Monitor - U2722D,"Rs.77,500","Rs.79,900",https://www.neostore.com.np/assets/uploads/U2722D.jpg,https://www.neostore.com.np/product/dell-ultrasharp-27-inch-monitor---u2722d,monitors
Dell 27 Inch USB-C Monitor - S2723HC,"Rs.48,400","Rs.49,900",https://www.neostore.com.np/assets/uploads/S2723HC_3.jpg,https://www.neostore.com.np/product/dell-27-inch-usb-c-monitor---s2723hc,monitors
Dell 27 Inch Monitor - P2722H,"Rs.51,320","Rs.52,900",https://www.neostore.com.np/assets/uploads/P2722H_3.jpg,https://www.neostore.com.np/product/dell-27-inch-monitor---p2722h,monitors
Dell 27 Inch Gaming Monitor - G2722HS,"Rs.78,475","Rs.80,900",https://www.neostore.com.np/assets/uploads/G2722HS.jpg,https://www.neostore.com.np/product/dell-27-inch-gaming-monitor---g2722hs,monitors
