image1,image2,image3,image4,product_title,short_description,price,Brand,Series,Model,Processor,Generation /  Series,Memory,Memory Slots Available,Max Upgradable Memory,DIsplay Size,Display Resolution,Display Type,Display Refresh Rate,Touch Screen availability,Storage,Graphics,Battery,Ports and Connectivity,Wireless & Bluetooth,Finger Print Reader,Audio,Dimensions,Weight,Adapter Info,Color,Operating System,Bundeled Software,Warranty & Insurance,Bundeled Accessories,EMI Availability,description2,Display Size,Generation,Maximum Display Resolution,Operation System,Ports and connectivity,Processor Speed,Ram,Free Accessories,Warranty,Ethernet & Bluetooth,Speakers,,Touch Screen,WIreless & Bluetooth,Speakers/ Audio,Insurance
https://www.neostore.com.np/assets/uploads/HN7306_22111.jpg,https://www.neostore.com.np/assets/uploads/HN7306_51.jpg,https://www.neostore.com.np/assets/uploads/HN7306_31.jpg,https://www.neostore.com.np/assets/uploads/HN73061.jpg,Asus ProArt PX13 OLED HN7306WU-LX014W - Ryzen AI 9 HX 370 | 24GB | 1TB | RTX 4050 6GB Graphics | Touch | Stylus Support | 3K,"Asus ProArt Series Laptop : HN7306WU-LX014W   AMD Ryzen AI 9 HX 370 Processor 2.0GHz (36MB Cache, up to 5.1GHz, 12 cores, 24 Threads) AMD Ryzen AI up to 81 TOPs 24GB LPDDR5X on board
	Max Total system memory up to : 24GB 1TB M.2 NVMe PCIe 4.0 SSD NVIDIA GeForce RTX 4050 6GB GDDR6 13.3-inch 3K (2880 x 1800) OLED screen with 16:10 aspect ratio Backlit Chiclet Keyboard With Copilot k Touch Screen with Stylus support","Current Price: Rs.313,999, Original Price: Rs.",Asus,ProArt,HN7306WU-LX014W,"AMD Ryzen AI 9 HX 370 Processor 2.0GHz (36MB Cache, up to 5.1GHz, 12 cores, 24 Threads)",AMD 8000 Series laptop processor,24GB LPDDR5X on board,1 (integrated port on board),24GB,13.3 Inch,2880 x 1800 WUXGA,OLED,60 Hz,Yes with stylus support,1TB M.2 NVMe PCIe 4.0 SSD,NVIDIA GeForce RTX 4050 6GB GDDR6,"73WHrs, 4S1P, 4-cell Li-ion","1x USB 3.2 Gen 2 Type-A
2x USB 4.0 Gen 3 Type-C support display / power delivery
1x HDMI 2.1 FRL
1x 3.5mm Combo Audio Jack
1x DC-in
Micro SD 4.0 card reader",Wi-Fi 7(802.11be) (Triple band) 2*2 + Bluetooth® 5.4 Wireless Card,No,"Smart Amp Technology
Built-in speaker
Built-in array microphone
harman/kardon (Premium)",29.82 x 20.99 x 1.58 ~ 1.77 cm,1.38 kg,"Rectangle Conn, 200W AC Adapter, Output: 20V DC, 10A, 200W, Input: 100~240V AC, 50/60Hz universal",Nano Black,Windows 11,N/a,"2 Years International Warranty Includes 1 Year Asus Perfect Warranty 
for more information click HERE",Bag / LAN Dongle / Stylus,Yes," Asus ProArt PX13 OLED – Unleash Creativity Anytime, Anywhere The Asus ProArt PX13 OLED is a 13-inch convertible laptop designed for creators who demand high-performance and versatility. Powered by the AMD Ryzen™ AI 9 HX 370 processor and NVIDIA® GeForce RTX™ 4050 graphics, it offers exceptional performance for demanding tasks like video editing, 3D design, and content creation. With 24GB RAM and 1TB SSD, ProArt PX13 ensures smooth multitasking and fast load times, empowering your creativity wherever you go.  Create anywhere Crafted for seamless portability, durability, and adaptability, the convertible ProArt PX13 lets your inspiration flow freely wherever you go. Create smarter In transit, unlock the power of AI with StoryCube & MuseTree apps. Streamline creativity, accelerate ideas, with seamless project pickups.  Powerful creativity on the move No borders, no limits: ProArt PX13 is your on-the-go studio. Featuring up to an AMD Ryzen™ AI 9 HX 370 processor, and NVIDIA® GeForce RTX™ 40 Series Laptop GPU, it breezes through tasks with professional ease. Advanced thermal design guarantees sustained peak performance. Meanwhile, the lightning-fast RAM and SSD slash loading times, elevating your projects to masterpieces wherever you go.  Accelerate creativity with AI Step into the future of content creation with the AMD Ryzen™ AI 9 HX 370 processor. Boasting 50 TOPS of NPU processing power, it delivers AI-enhanced efficiency. With dominant single-core and multi-core performance, importing and rendering demanding 4K footage is a breeze. The Ryzen AI-powered NPU accelerates AI-driven tasks in Adobe Premiere Pro, streamlining processes like speech-to-text transcribing, auto sequence-framing, and scene-edit detection. Focus on storytelling, not workflow.  Your graphics superpower Accelerate your creative journey with the ProArt PX13, an NVIDIA Studio-validated laptop boasting up to GeForce RTX 4050 Laptop GPU for an advanced AI PC experience. Unlock unique AI capabilities and dive into AI-accelerated workflows, from textures to lighting effects to AI-generated imagery. Elevate your creations with lifelike detail and clarity at unprecedented speeds. With RTX-accelerated encoding, visual effects, faster rendering, smoother playback, real-time video editing, and 3D design, the ProArt PX13 empowers your artistic expression, leaving technical constraints behind.  More RAM, more freedom ProArt PX13 has 24GB RAM capacity, using fast LPDDR5X modules running at 7500 MHz . You can easily work on your high-res content and still have plenty of headroom to run all your other productivity tools.  The new ASUS next-level AI PC It’s here! We’re proud to present ASUS next-level AI PC — ProArt PX13*6. Powered by the latest AI-enabled processors, this PC brings you a next-level AI experience, with enhanced security, speed, and personalization. With integrated AI engines to accelerate AI computing, Copilot in Windows for personalized assistance, and a suite of powerful ASUS AI applications, your PC is now your ultimate companion. Experience the difference easier, faster, smarter, and smoother — ASUS next-level AI PC put an extraordinary AI experience at your fingertips, now.  ASUS AI, always incredible ASUS AI applications elevate your daily routine with unparalleled convenience. Seamlessly organize your multimedia library with AI-powered categorization, safeguard your privacy with AI assistance, and experience crystal-clear audio with smart noise cancelation. Embrace the future of technology with ASUS, where AI enhances every aspect of your life.  Empower Your Creative Journey ASUS brings you a complete set of creator apps to make your creative journey easier, smoother, and more powerful — from the first draft to the final version.  Grow your dreams with AI magic Transform your inspiration into imagery swiftly and conveniently using our simple and innovative interface, effortlessly fleshing out your sketches and ideas. Your creations are intelligently stored and managed at all times for easy access and organization.  Vision in vivid colors Discover boundless creativity with the ProArt PX13, featuring the ASUS Lumina OLED touchscreen — where every pixel tells a story. This 3K OLED touchscreen with stylus support enhances projects with vibrant colors and sharp details. Designed for continuous inspiration, this eyecare-friendly screen adapts to any light. The adaptive screen offers smooth visuals, making your workspace as limitless as your creativity.  ProArt PX13 is the new black Your creative journey begins with ProArt PX13, cloaked in Nano Black – a deep, pristine black coating that ensures your laptop stays clean and ready for adventure. It’s not just a tool, it’s a stealthy but powerful companion for bold content creators who thrive in the wilds of nature — or the urban jungle. Hot projects, cool laptop Get your work done in tranquility, wherever you are, using a laptop that remains cool and quiet, even when your creativity’s in full swing. ProArt PX13’s Ambient Cooling technology ensures top performance without making a sound. The dual-fan, quad-exhaust system effectively disperses heat, and the liquid metal thermal compound improves cooling.  Wildly natural beats and sounds ProArt PX13, with its three-mic array and Harman Kardon stereo, delivers immersive, clear sound. Dolby Atmos audio technology envelops you, adding realism to your creations. ",,,,,,,,,,,,,,,,
https://www.neostore.com.np/assets/uploads/18.jpg,https://www.neostore.com.np/assets/uploads/210.jpg,https://www.neostore.com.np/assets/uploads/39.jpg,https://www.neostore.com.np/assets/uploads/18.jpg,Asus ROG Strix SCAR 15 G533ZW-HF144W - i9 12900H | 16GB | 1TB SSD | RTX 3070Ti 8GB GDDR6 | FHD,Asus ROG Strix Series Gaming Laptop Model: G533ZW-HF144W  12th Gen Intel i9 -12900H Processor 16GB DDR5 RAM 1TB SSD Nvidia RTX 3070TI GPU 15.6 FHD Display with 300Hz Refresh Rate,"Current Price: Rs.302,599, Original Price: Rs.",,ROG,,Intel i9 12th Gen 12900,,,,,,,,,,1TB SSD,RTX 3070 TI,,,,,,,,,,,,,,,"PIXEL PERFECT POWER Draw more frames and win more games with the raw horsepower of the brand-new 2022 ROG Strix SCAR 15 with Windows 11 Pro. Tackle any enemy with an Intel® Core™ i9-12900H CPU, paired with an NVIDIA® GeForce RTX™ Laptop GPU with up to a 150W max TGP. Leave loading screens behind thanks to PCIe Gen4 solid-state storage. With DDR5 memory bringing more bandwidth than ever before, the SCAR is ready to leave the competition in the dust. Get more with MUX Top-tier components require power, especially when it comes to cutting-edge GPUs. NVIDIA® GeForce RTX™ 3070Ti Laptop GPU is fully unleashed with a max TGP of 150W, thanks to the extra 25W available with Dynamic Boost. Higher power limits unlock even more performance from these graphics cards, ensuring you have the absolute best gaming experience. Modern gaming laptops route frames from the GPU through the CPU's integrated graphics before reaching the display. This offers better battery life but prevents your GPU from giving its absolute best performance. So we're bringing a MUX switch to all 2022 ROG laptops. For competitive games, you can switch to a direct GPU mode that reduces latency and boosts performance by an average of 15%. ROG INTELLIGENT COOLING Powerful components require a robust cooling solution. The SCAR utilizes a liquid metal thermal compound on the CPU and four dedicated fan outlets to efficiently transfer heat out of the system. ROG Intelligent Cooling™ allows critical components like the CPU and GPU to maintain higher boost frequencies for longer periods of time, keeping your framerate smooth and steady even during extended gaming sessions. The 2022 Strix SCAR also upgraded to Thermal Grizzly’s Conductonaut Extreme Liquid Metal on the CPU. An ultra-high-performance thermal interface material, Conductonaut Extreme can keep these components up to 15°C cooler than traditional thermal pastes. The SCAR keeps noise in check, too: when in Performance mode, the Strix SCAR does not exceed 40 dB of noise Liquid Metal with Conductonaut Extreme Cooling is one of the greatest challenges facing gaming laptops, and ROG is constantly pushing the envelope. This drive led to liquid metals, which are extremely effective at transferring thermal energy between surfaces like a processor die and heatsink. Over a year of testing with various processors, ROG engineers observed reductions in temperatures up to 15°C with liquid metal, depending on the CPU. Lower temperatures help processors sustain higher clock speeds for longer and prevent fans from ramping up and making noise. Upgraded Arc Flow Fans™ Updated Arc Flow Fans™ feature curved blades specially shaped to maximize airflow with minimal noise. Laptop fan blades are typically the same thickness throughout, but our new design can get as thin as 0.1mm at the base before expanding toward the tip. Varying the thickness reduces turbulence as the fan blades accelerate air with centrifugal force, giving you a quieter overall experience. CUSTOMIZE YOUR LOOK Customizable Armor Caps allow you to add an extra flair to your machine. Choose from three bundled options in the box, or 3D your own with downloadable templates for a 100% unique design. The semi-translucent palm rest gives you a sneak peek at the internals, and redesigned rubber feet help to eliminate vibrations for smooth, quiet gaming sessions. Coupled with colorful accents, the sporty feel of the Strix SCAR resonates across the entire chassis. LIGHTNING-FAST, CRYSTAL CLEAR You can’t beat the enemy if you can’t see them coming. The Strix SCAR has ultra-fast panel options for every scenario, making sure you’ll never miss a moment. The 15.6” machine offers up to FHD 300Hz. With refresh rates that fast and response times of just 3ms, you can make pixel-perfect decisions even in the most frenetic firefights. Each IPS panel also offers fantastic color, Dolby Vision HDR, and Adaptive Sync for stellar gaming and viewing experience. ",15.6 inches,12th Gen,15.6-inch FHD (1920 x 1080) 16:9 anti-glare display,Windows 11,"1x 3.5mm Combo Audio Jack
			1x HDMI 2.1
			2x USB 3.2 Gen 1 Type-A
			1x USB 3.2 Gen 2 Type-C support DisplayPort™ / power delivery
			1x Thunderbolt™ 4 support DisplayPort™
			1x 2.5G LAN port",5.10 Ghz,16GB,Asus Bag + Mouse,"2 Years International Warranty Includes 1 Year Asus Perfect Warranty 
for more information click HERE",,,,,,,
https://www.neostore.com.np/assets/uploads/asus_g18_4.jpg,https://www.neostore.com.np/assets/uploads/asus_g18_3.jpg,https://www.neostore.com.np/assets/uploads/asus_g18.jpg,https://www.neostore.com.np/assets/uploads/asus_g18_2.jpg,Asus ROG Strix SCAR G18 G834JYR-R6155W - i9 14900HX | 32GB | 1TB SSD | RTX 4090 16GB GDDR6 | WQXGA | 240Hz,"Asus ROG Strix SCAR Series Gaming Laptop. Model: G834JYR-R6155W   Intel® Core™ i9 Processor 14900HX 2.2 GHz (36MB Cache, up to 5.8 GHz, 24 cores, 32 Threads) 32GB DDR5-5600 SO-DIMM 1TB M.2 PCIe NVMe Solid State Drive NVIDIA® GeForce RTX™ 4090 Laptop GPU 16GB GDDR6 18-inch QHD+ 16:10 (2560 x 1600, WQXGA) 240Hz ROG Nebula HDR Display, G-Sync and Pantone Validated Backlit Chiclet Keyboard Per-Key RGB Windows 11 Home","Current Price: Rs.585,400, Original Price: Rs.603,500",ASUS,ROG Strix SCAR,G18,"Intel® Core™ i9 Processor 14900HX 2.2 GHz (36MB Cache, up to 5.8 GHz, 24 cores, 32 Threads)",14th Generation,32GB DDR5-5600 SO-DIMM,2,64GB,18 Inch,"QHD+ 16:10 (2560 x 1600, WQXGA)",LED,240Hz,No,1TB PCIe Gen 4 NVMe SSD,NVIDIA GeForce RTX 4090 16GB GDDR6,"90WHrs, 4S1P, 4-cell Li-ion","1x 3.5mm Combo Audio Jack
1x HDMI 2.1 FRL
2x USB 3.2 Gen 2 Type-A
1x USB 3.2 Gen 2 Type-C support DisplayPort™ / power delivery / G-SYNC
1x 2.5G LAN port
1x Thunderbolt™ 4 support DisplayPort™ / G-SYNC",,No,,39.9 x 29.4 x 2.31 ~ 3.08 cm,3.10 kg,"330W power adapter,",Off-Black,Windows 11,N/a,"2 Years International Warranty Includes 1 Year Asus Perfect Warranty 
for more information click HERE",ROG Backpack / ROG Gladius III Mouse P514 / Marketing Giveaway (1 Customizable Armor Cap),Yes,"Built as a best gaming laptop for AAA gaming and effortless content creation with AI tools like DLSS Super Resolution and Frame Generation. Top-tier gaming experiences with Crisp, clear audio and immersive visual for immersive in gameplays, meanwhile the machine stays cool and stable during long video renders or gaming sessions. New chassis design and Multiple RGB lighting zones making sure you always stand out from the crowd! The Pinnacle of Performance Dominate the Windows 11 battlefield with the ROG Strix SCAR 18. Get the drop on the competition with a lightning-fast and crystal-clear 18-inch 2.5K 240Hz Nebula HDR display Mini LED panel with over 2000 dimming zones. See the enemy more clearly than ever before with a vibrant and immersive 18-inch display. Powered by Intel® Core™ i9 processor 14900HX and NVIDIA® GeForce RTX™ 4090 Laptop GPU with a max TGP of 175W, the SCAR 18 easily handles even the most demanding games. It also comes with a dedicated MUX Switch with support for NVIDIA Advanced Optimus, enabling you to easily harness the true power of your GPU when gaming. With support for DDR5 RAM and up PCIe Gen4x4 storage, the SCAR 18 can easily game, stream, and create content all at the same time without breaking a sweat. For the ultimate gaming laptop, look no further than the Strix SCAR 18.  Power, meet efficiency Power through any game or project with an Intel® Core™ i9 Processor 14900HX, featuring up to a 65W TDP and a hybrid architecture built from the ground up for Windows 11. With up to 8 Performance-cores and 16 Efficient-cores and Intel's latest Application Optimisation technology increasing frames rates to up to 40% in supported titles, AAA gaming is flawless and streaming is effortless.  Graphics Unleashed Top-tier components require power, especially when it comes to maximizing your GPU’s performance. Powered by NVIDIA DLSS 3, ultra-efficient Ada Lovelace arch, and Max-Q Technologies, the NVIDIA® GeForce RTX™ 4090 Laptop GPU is fully unleashed with a max TGP of 175W with Dynamic Boost Game. Stream. Create. The SCAR series is built from the ground up for gamers — and, of course, game developers. The Strix SCAR 18 can run all of the latest game engines, enabling you to unlock your creativity and try your hand at making the next great game. Whether you’re a digital artist, streamer, video editor, or dabble with animation and game development, the Strix SCAR 18 has all the horsepower you need to take your creations to the next level. Featuring an Intel® Core™ processor and an NVIDIA® GeForce RTX™ 40 Series Laptop GPU, complex projects on popular development tools like Unity and Autodesk render in a snap. You have what it takes to be the best on the battlefield, but are you ready to design the next one?  ROG NEBULA DISPLAY For gamers who demand the absolute best motion and image clarity, the SCAR 18 offers an incredible Nebula display with a 240Hz refresh rate, 100% DCI-P3 coverage, and a staggering 1100 nits brightness for stunning gameplay. The 18-inch, 16:10 aspect ratio 2.5K panel provides staggeringly deep blacks for content that jumps right off the screen, whether you’re watching a movie or playing a fast-moving arena shooter. SCAR 18 offers fantastic colour, Dolby Vision, Adaptive-Sync support, and an 89% screen-to-body ratio for a stellar gaming and viewing experience.  Nothing breaks in-game immersion like stuttering and tearing. GPUs render frames at variable rates, but displays usually refresh at a constant clip, so they can get out of sync, causing visible hitching and artifacts that pull you out of the action. With NVIDIA G-SYNC, the refresh rate of the display synchronizes with the GPU’s frame rate to eliminate visual tearing, minimize stuttering, and reduce input lag. Get ready to experience gameplay that looks and feels more natural than ever.  While the sRGB colour space is the standard for most digital visuals, it only represents about 75% of the DCI-P3 spectrum used for professional filmmaking. Displays with complete DCI-P3 coverage offer a wide colour gamut for more vibrant images, letting you see films and other media exactly the way they were meant to be experienced.  Each IPS-level display is factory-calibrated to ensure that colours are accurate to the Pantone® palette. Artists, designers, and content creators can add high-quality content to their portfolios and enjoy richer gaming visuals all on the same machine.  PRESS THE ATTACK The difference between victory and defeat can be separated by a single keystroke, so the SCAR 18 has a professional esports grade keyboard designed to secure the win. Built to last, the Strix SCAR's keyboard switches are rated to last over 20 million presses, and n-key rollover guarantees your system will never miss command even if you’re pressing multiple keys at once. The SCAR has a full-sized keyboard, with dedicated media controls and dedicated hotkeys that are tuned for volume and Armoury Crate controls by default, but can be customized for different functions or macros. And with per key RGB and full Aura Sync customization, the SCAR will always have the looks to match your mood.  Studio-quality Sound Dolby Atmos-powered speakers include two tweeters and two downward firing woofers to create an authentic sound stage for your games. Hi-Res audio ensures you hear your music in the same quality it was recorded. Two Way AI Noise Cancellation processes both incoming and outgoing audio to filter any errant background noises, making sure that your calls, chats and streams come through without distraction.  Two-way Ai Noise Cancelation Our advanced Two-Way AI Noise Cancellation technology runs on the CPU, which frees up the GPU to hit higher FPS. It works with any input device and also with downstream connections, letting you remove noise from both your own mic input and from incoming feeds. Noise-cancelling settings can even be customized per program, filtering specific apps like voice chat without affecting game audio you want to remain untouched.  Quad Speakers With Dolby Atmos Two tweeters and two woofers powered by Smart Amp offer richer sound with 2.8x more volume, 3x more powerful bass, and up to 3x the dynamic range of alternatives. This quad-speaker setup delivers immersive surround sound optimised by Dolby Atmos technology to deliver balanced, multidimensional audio across the full spectrum without losing clarity or detail.  All Day Endurance The Strix SCAR 18 is ready to go the distance. Featuring a 90Wh battery, the laptop can easily browse the web for hours away from the wall before needing a recharge. For flexibility on the go, USB Type-C charging is supported up to 100W. When charging using the supplied 330W power adapter, the SCAR 18 can recharge from zero to 50% in just 30 minutes.  Additional Features  Connectivity
Stay Connected In modern multiplayer games, a stable internet connection is imperative. The Strix SCAR 18 is ready to join the fight with a dedicated RJ45 port, as well as the latest Wi-Fi 6E wireless standard. On Wi-Fi 6E supported networks, enjoy access to the newest wireless band, free from clutter and interference from your home’s other wireless devices, ensuring you never lag out again.  Performance
Battlestation Ready When you need to plug into the big screen, the dedicated GPU powers an HDMI 2.1 port for the latest TVs and monitors, increasing total bandwidth from 18 to 48Gbps, and supporting up to 4K 120Hz and 8K 60Hz content. Two USB Type-C ports allow for plenty of connectivity—one for DisplayPort and power delivery, and a second with Thunderbolt 4 support.  Gaming Centric Design
Designed to Win. Built for Victory. The Republic of Gamers was built by those who love to play video games. All ROG designs and considerations come with gamers first, from the chassis design, lighting integration, software controls, and macro functions. These ROG exclusive design features not only give you a competitive advantage, but they make sure you never blend in with the crowd.  Cooling
ROG Intelligent Cooling To accommodate such powerful components, the Strix SCAR 18’s chassis and motherboard were both redesigned to accommodate our new full-width heatsink, while the copper fins were moved even closer to the exhaust vents for more efficient cooling. This unique heatsink is built from three different sections, surrounding the motherboard with densely packed fins. This design maximizes the available pathing for hot air to escape the machine and drastically increases overall cooling. ",,,,,,,,,,Wi-Fi 6E(802.11ax) (Triple band) 2*2 + Bluetooth® 5.3 Wireless Card,4-speaker system with Smart Amplifier Technology,,,,,
https://www.neostore.com.np/assets/uploads/ga403_3.jpg,https://www.neostore.com.np/assets/uploads/ga403_4.jpg,https://www.neostore.com.np/assets/uploads/ga403_2.jpg,https://www.neostore.com.np/assets/uploads/ga403.jpg,Asus ROG Zephyrus G14 GA403UV-QS053W (2024) - Ryzen 9 8945HS |16GB |1TB SSD | RTX4060 8GB | 3k OLED,"Asus ROG Series Laptop. Model: GA403UV-QS053W  AMD Ryzen™ 9 8945HS Processor 4GHz (24MB Cache, up to 5.2 GHz, 8 cores, 16 Threads) || AMD Ryzen™ AI up to 39 TOPs 16GB LPDDR5X RAM 1TB PCIe® 4.0 NVMe™ M.2 SSD NVIDIA RTX 4060 8GB Graphics 14.0-inch, 3k Resolution (2880 x 1800) OLED Windows 11 Home","Current Price: Rs.297,599, Original Price: Rs.",,ROG,,Ryzen 9 8945HS,,,,,,,,,,512GB SSD,RTX 4060 8GB,,,,,,,,,,,,,,," Power, precision, and elegance define the 2024 Zephyrus G14. Thinner and sleeker than ever before, the Zephyrus G14 still has the same sense of style and individuality that has always set it apart from the crowd. Featuring an all-aluminum CNC-machined chassis, this laptop is the perfect blend of performance and style.  A Slice of Brilliance The Zephyrus G14 introduced the world to AniMe Matrix™, a robust LED array that made every G14 stand out from the crowd. In 2024, the G14 once again breaks the mold, debuting an all new lighting design: the Slash Lighting array. A bold streak across the lid of the machine, Slash Lighting is an evolution of the elegance and individuality that make Zephyrus so unique.
It retains the customization of its predecessor, with a design inspired by sci-fi and contemporary art.  The Future is Here Game and create with ease on this Windows 11 Home powered machine. Featuring an AMD Ryzen™ 9 8945HS processor with AI accelerators and up to an NVIDIA® GeForce RTX™ 4060 Laptop GPU, this 35.56 cms (14) machine can easily handle the latest games and cutting-edge creative software alike. Whether you’re in a video call, editing a video, or in a next generation game, AI accelerators are working tirelessly behind the scenes to improve your experience.  OLED is Here For the first time on an ROG laptop, enjoy the ultra-fast response times and incredible contrast ratios that are only possible with OLED technology. This ROG Nebula panel also boasts a 3K resolution, giving it incredible pixel density on a 35.56 cms (14) screen, with a 120Hz refresh rate that makes all of your games look silky smooth. With 100% coverage of the DCI-P3 color space, a delta E color accuracy of less than 1, and VESA HDR True Black 500 certification, prepare to be immersed in HDR content so lifelike that the screen melts away.  Cool, Calm, Collected ROG Intelligent Cooling is a suite of components that work together in harmony to keep our high-performance laptops cool and quiet. The Zephyrus G14 boasts some never-before-seen additions to ROG’s list of cooling technologies, including improved heatpipes, Tri Fan Technology, 2nd Generation Arc Flow Fans™, and a redesigned high-efficiency air outlet. Taken together, these systems keep the machine operating at its peak while staying quieter than ever.  Keys to Mastery The trackpad and keyboard are critical for controlling your laptop, so we spared no expense with the design of the Zephyrus G14. Despite being just a 35.56 cms (14) device, the G14 boasts a large 16:10 aspect ratio trackpad for superior typing, precision scrolling, and fluid gaming. We’ve also increased the keycap size by 12.24% for smoother typing as well, thanks to extra rigidity from the CNC machining. An extra long 1.7mm travel distance gives the keyboard a premium typing feel, and with a lifetime of 20 million presses, it’s a perfect long-term partner.  Sleek Design The new Zephyrus G14 catches your eye the moment you see it. Precision CNC-machined from aluminum alloy, this high strength material accepts complex shapes and also looks absolutely gorgeous after being anodized in either Eclipse Gray or the all-new breathtaking Platinum White colorway. The sleek chassis and matte finish of the Zephyrus G14 simply beg to be touched.  PUMP UP THE VOLUME Get lost in the music with the new and improved woofers on the Zephyrus G14. With a staggering 252% volume increase and an ultra-low bass frequency of 100Hz, the G14 produces clear and vibrant sound that you wouldn’t expect from an ultra-slim 35.56 cms (14) machine. Whether you’re vibing to your favorite podcast or saving the world in the latest games, the Zephyrus G14 is ready to pump up the volume.",14 inches,8000 Series,2880 x 1800,Windows 11,"1x 3.5mm Combo Audio Jack
1x HDMI 2.1 FRL
2x USB 3.2 Gen 2 Type-A
1x USB 3.2 Gen 2 Type-C support DisplayPort™
1x Type-C USB 4 support DisplayPort™ / power delivery
1x card reader (microSD) (UHS-II)","24MB Cache, up to 5.1 GHz, 8 cores, 16 Threads); AMD Ryzen™ AI up to 38 TOPs",16GB,Sleeve,"2 Years International Warranty Includes 1 Year Asus Perfect Warranty 
for more information click HERE",,,,,,,
