title,price_first,price_second,image_link,product_link,category
Fantech Ac3002 7.1 Audio Sound Card Volume And Mic Risk Control Controller ,"Rs.1,999","Rs.4,999",https://www.neostore.com.np/assets/uploads/Ac3002_1.jpg,https://www.neostore.com.np/product/fantech-ac3002-7-1-audio-sound-card-volume-and-mic-risk-control-controller-,speakers
Digicom 2.1 Channel Bluetooth Multimedia Speaker DG-Z700BT,"Rs.6,935","Rs.7,300",https://www.neostore.com.np/assets/uploads/uploads/2021/06/1-50.jpg,https://www.neostore.com.np/product/digicom-2-1-channel-bluetooth-multimedia-speaker-dg-z700bt,speakers
JBL Portable Speaker CLIP 4,"Rs.8,500",,https://www.neostore.com.np/assets/uploads/uploads/2021/03/JBL-_0053_Clip4-3.jpg,https://www.neostore.com.np/product/jbl-portable-speaker-clip-4,speakers
Logitech Portable Speaker S125I,"Rs.5,320","Rs.5,601",https://www.neostore.com.np/assets/uploads/uploads/2021/03/logitech_0011_Portable-S125i.jpg,https://www.neostore.com.np/product/logitech-portable-speaker-s125i,speakers
Fantech GS202 Portable Speaker,"Rs.1,699","Rs.4,050",https://www.neostore.com.np/assets/uploads/uploads/2021/02/fantech_0026_GS202.jpg,https://www.neostore.com.np/product/fantech-gs202-portable-speaker,speakers
Logitech Z906 5.1 Surround Sound Speaker System,"Rs.61,650","Rs.64,900",https://www.neostore.com.np/assets/uploads/uploads/2020/12/Z906-5.1-Surround-Sound-Speaker-System.jpg,https://www.neostore.com.np/product/logitech-z906-5-1-surround-sound-speaker-system,speakers
Boomin(BS)Mipow,"Rs.3,600","Rs.4,500",https://www.neostore.com.np/assets/uploads/uploads/2020/11/mipow_boomin.jpg,https://www.neostore.com.np/product/boomin-bs-mipow,speakers
IUI Design Mustang Slim Boombox,"Rs.3,575","Rs.5,500",https://www.neostore.com.np/assets/uploads/uploads/2020/10/mustang_slim_boombox.jpg,https://www.neostore.com.np/product/iui-design-mustang-slim-boombox,speakers
FANTECH GS203 Computer Speaker Mini RGB Lighting Speaker,"Rs.1,499","Rs.2,499",https://www.neostore.com.np/assets/uploads/uploads/2020/10/2-39.jpg,https://www.neostore.com.np/product/fantech-gs203-computer-speaker-mini-rgb-lighting-speaker,speakers
JBL Bar 2.1 Deep Bass Soundbar,"Rs.58,000",,https://www.neostore.com.np/assets/uploads/uploads/2020/09/bar1.jpg,https://www.neostore.com.np/product/jbl-bar-2-1-deep-bass-soundbar,speakers
